Time,NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,Label
2019-02-25 13:52:29.841706,30.01201194058255,161.35738016136688,-2.296977204076727,125.51495016611295,-8.910037490703191,118.2249644043664,-47.83755847424857,52.00759373516849,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,65.94515855684723,47.14760322733745,89.1064993519165,-18.252100840336137,18.575862788158382,33.17513051732321,94.86883041054584,85.42002847650689,96.73100668024524,-10.876350540216087,16.929384554078013,168.64736592311343,34.40580865842657,172.89985761746559,-12.444846583544951,161.35738016136688,0.0,0.0,1
2019-02-25 13:52:30.162879,30.01201194058255,161.35738016136688,-2.296977204076727,125.51495016611295,-8.910037490703191,118.2249644043664,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,67.55082344086406,47.14760322733745,89.1064993519165,-18.252100840336137,18.575862788158382,33.17513051732321,94.86883041054584,85.42002847650689,98.38576569541036,-10.876350540216087,13.708574175180892,168.64736592311343,34.40580865842657,172.89985761746559,-12.444846583544951,161.35738016136688,0.0,0.0,1
2019-02-25 13:52:30.526967,30.01201194058255,161.35738016136688,-2.296977204076727,125.51495016611295,-8.97630763678843,120.65495965828192,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,68.0638063522608,49.57759848125296,90.70178187360236,-18.252100840336137,18.442637926960302,30.74513526340769,94.86883041054584,85.42002847650689,96.13365245244152,-12.105642256902762,13.876401924540419,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:30.904095,30.01201194058255,161.35738016136688,-2.296977204076727,125.51495016611295,-8.97630763678843,120.65495965828192,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,68.0638063522608,49.57759848125296,90.16167300103359,-19.481392557022808,18.442637926960302,30.74513526340769,94.86883041054584,85.42002847650689,96.13365245244152,-12.105642256902762,13.876401924540419,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:31.288431,30.366418643829864,163.78737541528238,-2.3144513226999885,127.94494542002847,-8.910037490703191,118.2249644043664,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.783093868550945,135.23493118177504,0.0,0.0,0.0,0.0,7.547208218267208,4.6226862838158524,68.0638063522608,49.57759848125296,90.16167300103359,-19.481392557022808,18.442637926960302,30.74513526340769,94.86883041054584,85.42002847650689,97.7781926419412,-12.105642256902762,13.876401924540419,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:31.620189,30.366418643829864,163.78737541528238,-2.3144513226999885,127.94494542002847,-8.97630763678843,120.65495965828192,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,68.0638063522608,49.57759848125296,90.16167300103359,-19.481392557022808,18.442637926960302,30.74513526340769,94.86883041054584,85.42002847650689,96.13365245244152,-12.105642256902762,13.876401924540419,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:31.941801,30.366418643829864,163.78737541528238,-0.35253232067613355,127.94494542002847,-8.97630763678843,120.65495965828192,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,68.0638063522608,49.57759848125296,90.16167300103359,-19.481392557022808,18.442637926960302,30.74513526340769,94.86883041054584,85.42002847650689,98.38576569541036,-10.876350540216087,13.876401924540419,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:32.254576,30.01201194058255,161.35738016136688,-0.3498706999586833,125.51495016611295,-8.97630763678843,120.65495965828192,-48.13339944819518,54.437588989084006,-39.854723889727204,-3.807923169267707,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,7.5977986898698475,7.052681537731371,68.0638063522608,49.57759848125296,88.3595869028976,-17.02280912364946,18.575862788158382,33.17513051732321,94.86883041054584,85.42002847650689,96.73100668024524,-10.876350540216087,17.136643199028615,171.07736117702893,34.83624495901345,175.32985287138112,-12.551486003206284,163.78737541528238,0.0,0.0,1
2019-02-25 13:52:32.572657,32.49844399779585,161.35738016136688,-2.3144513226999885,127.94494542002847,-9.04357096419358,123.08495491219745,-47.83755847424857,52.00759373516849,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,6.16972492730988,7.052681537731371,67.55082344086406,47.14760322733745,90.70178187360236,-18.252100840336137,17.036891631598987,33.17513051732321,94.86883041054584,85.42002847650689,93.50238814924201,-12.105642256902762,16.929384554078013,168.64736592311343,34.40580865842657,172.89985761746559,-12.444846583544951,161.35738016136688,0.0,0.0,1
2019-02-25 13:52:32.886881,30.01201194058255,161.35738016136688,-2.3144513226999885,127.94494542002847,-9.04357096419358,123.08495491219745,-48.13339944819518,54.437588989084006,-39.64295624018194,-5.0372148859543815,6.7134754097217915,132.8049359278595,0.0,0.0,0.0,0.0,6.16972492730988,7.052681537731371,67.55082344086406,47.14760322733745,89.1064993519165,-18.252100840336137,17.036891631598987,33.17513051732321,94.86883041054584,85.42002847650689,98.38576569541036,-10.876350540216087,16.929384554078013,168.64736592311343,34.40580865842657,172.89985761746559,-12.444846583544951,161.35738016136688,0.0,0.0,1
